CustomerID,Part,Category,Quantity,DatePurchased,UnitPrice,SalesTotal
3033,90* Elbow,Fitting,2,2025-03-06,0.85,1.7
6843,ThreadSealTape,Accessory,1,2025-11-09,2.5,2.5
8053,Tee SxSxFPT1/2,Fitting,3,2025-09-03,1.5,4.5
2652,Tee SxSxS,Fitting,6,2025-02-24,1.25,7.5
9095,45* Elbow,Fitting,3,2025-06-18,0.8,2.4
3044,AdjustableWrench,Accessory,2,2025-02-05,15.0,30.0
1091,Female Adapter3/4,Fitting,4,2025-09-19,1.25,5.0
4685,Male Adapter3/4,Fitting,3,2025-09-01,1.25,3.75
1808,Coupler,Fitting,7,2025-10-14,0.75,5.25
9255,45* Elbow,Fitting,3,2025-06-04,0.8,2.4
7675,Female Adapter3/4,Fitting,3,2025-02-09,1.25,3.75
3715,45* Elbow,Fitting,1,2025-02-19,0.8,0.8
1811,Female Adapter1,Fitting,5,2025-05-08,1.5,7.5
3458,22.5* Elbow,Fitting,9,2025-02-19,0.8,7.2
4754,AdjustableWrench,Accessory,1,2025-03-04,15.0,15.0
9246,GlueQT,Accessory,2,2025-11-19,5.0,10.0
6317,GlueQT,Accessory,1,2025-04-25,5.0,5.0
3643,Female Adapter1,Fitting,3,2025-07-22,1.5,4.5
4115,Tee SxSxS,Fitting,6,2025-07-21,1.25,7.5
3909,PrimerQT,Accessory,1,2025-12-10,6.0,6.0
3729,45* Elbow,Fitting,2,2025-10-03,0.8,1.6
4118,Female Adapter1,Fitting,3,2025-07-11,1.5,4.5
4998,90* Elbow,Fitting,2,2025-06-27,0.85,1.7
4551,Coupler,Fitting,-3,2025-06-01,0.75,-2.25
8002,Male Adapter3/4,Fitting,2,2025-06-18,1.25,2.5
1445,AdjustableWrench,Accessory,1,2025-05-03,15.0,15.0
1527,PrimerQT,Accessory,2,2025-12-08,6.0,12.0
6038,Male Adapter1/2,Fitting,2,2025-04-17,1.0,2.0
9547,Female Adapter1/2,Fitting,3,2025-03-16,1.0,3.0
4221,45* Elbow,Fitting,1,2025-01-17,0.8,0.8
4487,Male Adapter1/2,Fitting,3,2025-08-08,1.0,3.0
6703,90* Elbow,Fitting,3,2025-04-12,0.85,2.55
6792,Coupler,Fitting,2,2025-02-26,0.75,1.5
9070,PrimerQT,Accessory,1,2025-12-17,6.0,6.0
5053,Male Adapter3/4,Fitting,3,2025-02-20,1.25,3.75
4961,ThreadSealTape,Accessory,1,2025-09-24,2.5,2.5
5489,90* Elbow,Fitting,8,2025-06-25,0.85,6.8
1516,Female Adapter1/2,Fitting,6,2025-12-14,1.0,6.0
4629,22.5* Elbow,Fitting,3,2025-10-12,0.8,2.4
1726,Coupler,Fitting,3,2025-04-24,0.75,2.25
8541,PrimerQT,Accessory,2,2025-03-03,6.0,12.0
8188,Tee SxSxS,Fitting,1,2025-07-07,1.25,1.25
4388,Male Adapter1/2,Fitting,3,2025-08-25,1.0,3.0
4766,Male Adapter3/4,Fitting,5,2025-07-10,1.25,6.25
6613,45* Elbow,Fitting,5,2025-03-01,0.8,4.0
5515,90* Elbow,Fitting,6,2025-03-16,0.85,5.1
6912,90* Elbow,Fitting,6,2025-03-25,0.85,5.1
7305,Tee SxSxFPT1/2,Fitting,3,2025-06-02,1.5,4.5
8120,22.5* Elbow,Fitting,1,2025-09-17,0.8,0.8
7048,Male Adapter3/4,Fitting,8,2025-08-03,1.25,10.0
4175,Female Adapter1,Fitting,3,2025-06-12,1.5,4.5
8576,Female Adapter1/2,Fitting,1,2025-10-20,1.0,1.0
9687,PrimerQT,Accessory,2,2025-05-02,6.0,12.0
4403,22.5* Elbow,Fitting,3,2025-06-05,0.8,2.4
3037,Tee SxSxFPT1/2,Fitting,5,2025-07-09,1.5,7.5
3713,Female Adapter1/2,Fitting,3,2025-09-20,1.0,3.0
7993,Male Adapter1/2,Fitting,3,2025-01-21,1.0,3.0
8224,Male Adapter1,Fitting,8,2025-09-26,1.5,12.0
1685,90* Elbow,Fitting,2,2025-08-27,0.85,1.7
8685,90* Elbow,Fitting,5,2025-02-25,0.85,4.25
3141,45* Elbow,Fitting,1,2025-09-16,0.8,0.8
5093,22.5* Elbow,Fitting,4,2025-06-26,0.8,3.2
2958,45* Elbow,Fitting,1,2025-08-19,0.8,0.8
3781,PrimerQT,Accessory,1,2025-11-12,6.0,6.0
7625,45* Elbow,Fitting,3,2025-03-08,0.8,2.4
8368,Tee SxSxFPT3/4,Fitting,1,2025-08-28,1.75,1.75
5225,90* Elbow,Fitting,3,2025-06-23,0.85,2.55
5782,Tee SxSxFPT1/2,Fitting,1,2025-04-06,1.5,1.5
9908,PrimerQT,Accessory,3,2025-12-02,6.0,18.0
3473,45* Elbow,Fitting,3,2025-09-01,0.8,2.4
3639,45* Elbow,Fitting,5,2025-06-04,0.8,4.0
1435,22.5* Elbow,Fitting,2,2025-10-09,0.8,1.6
5793,Female Adapter1/2,Fitting,2,2025-04-25,1.0,2.0
8444,Female Adapter3/4,Fitting,7,2025-03-21,1.25,8.75
8290,Male Adapter1/2,Fitting,6,2025-07-20,1.0,6.0
4995,90* Elbow,Fitting,3,2025-07-11,0.85,2.55
7526,Female Adapter1/2,Fitting,3,2025-01-07,1.0,3.0
1228,ThreadSealTape,Accessory,2,2025-03-23,2.5,5.0
6082,PrimerQT,Accessory,1,2025-01-28,6.0,6.0
8075,Female Adapter1/2,Fitting,8,2025-06-07,1.0,8.0
5015,Tee SxSxFPT3/4,Fitting,4,2025-11-05,1.75,7.0
5357,45* Elbow,Fitting,2,2025-04-21,0.8,1.6
3775,Tee SxSxS,Fitting,1,2025-11-08,1.25,1.25
8338,GlueQT,Accessory,1,2025-12-13,5.0,5.0
5331,ThreadSealTape,Accessory,-2,2025-05-05,2.5,-5.0
8290,45* Elbow,Fitting,3,2025-10-15,0.8,2.4
3249,45* Elbow,Fitting,8,2025-06-16,0.8,6.4
7430,PrimerQT,Accessory,1,2025-10-16,6.0,6.0
1320,AdjustableWrench,Accessory,1,2025-12-10,15.0,15.0
3717,Tee SxSxS,Fitting,2,2025-09-15,1.25,2.5
3449,Tee SxSxS,Fitting,7,2025-01-17,1.25,8.75
2805,22.5* Elbow,Fitting,3,2025-08-28,0.8,2.4
8867,AdjustableWrenchr,Accessory,1,2025-06-24,15.0,15.0
7531,Male Adapter1/2,Fitting,2,2025-03-03,1.0,2.0
9350,Male Adapter1/2,Fitting,1,2025-03-10,1.0,1.0
8557,90* Elbow,Fitting,5,2025-07-09,0.85,4.25
6582,Male Adapter3/4,Fitting,6,2025-06-17,1.25,7.5
7522,Male Adapter1/2,Fitting,4,2025-09-20,1.0,4.0
2387,45* Elbow,Fitting,5,2025-08-22,0.8,4.0
4331,Male Adapter3/4,Fitting,2,2025-10-19,1.25,2.5
9679,ThreadSealTaper,Accessory,3,2025-08-20,2.5,7.5
3894,Female Adapter1/2,Fitting,3,2025-11-19,1.0,3.0
5501,Tee SxSxFPT1/2,Fitting,1,2025-05-13,1.5,1.5
9176,45* Elbow,Fitting,10,2025-07-23,0.8,8.0
5832,ThreadSealTape,Accessory,3,2025-05-09,2.5,7.5
8752,ThreadSealTape,Accessory,1,2025-12-05,2.5,2.5
1540,Female Adapter1/2,Fitting,2,2025-12-06,1.0,2.0
2776,AdjustableWrench,Accessory,1,2025-10-03,15.0,15.0
3111,GlueQT,Accessory,1,2025-09-24,5.0,5.0
5634,Female Adapter3/4,Fitting,3,2025-06-01,1.25,3.75
8934,Tee SxSxFPT1/2r,Fitting,10,2025-06-26,1.5,15.0
5524,Male Adapter3/4,Fitting,3,2025-08-14,1.25,3.75
9795,AdjustableWrench,Accessory,1,2025-10-06,15.0,15.0
5825,Male Adapter1,Fitting,1,2025-07-21,1.5,1.5
2002,PrimerQT,Accessory,1,2025-02-10,6.0,6.0
9013,Female Adapter1/2,Fitting,1,2025-06-24,1.0,1.0
3219,Tee SxSxS,Fitting,6,2025-03-14,1.25,7.5
6708,AdjustableWrench,Accessory,3,2025-03-03,15.0,45.0
3546,Tee SxSxFPT1/2,Fitting,2,2025-08-21,1.5,3.0
4193,22.5* Elbow,Fitting,3,2025-06-16,0.8,2.4
9370,GlueQT,Accessory,-1,2025-01-13,5.0,-5.0
6229,AdjustableWrench,Accessory,1,2025-04-04,15.0,15.0
6739,ThreadSealTape,Accessory,1,2025-06-27,2.5,2.5
6759,PrimerQT,Accessory,1,2025-09-05,6.0,6.0
4568,Tee SxSxS,Fitting,1,2025-02-21,1.25,1.25
4882,Tee SxSxFPT1/2,Fitting,2,2025-01-16,1.5,3.0
4973,Male Adapter3/4,Fitting,2,2025-02-13,1.25,2.5
7846,Tee SxSxS,Fitting,2,2025-10-07,1.25,2.5
3621,ThreadSealTape,Accessory,2,2025-04-09,2.5,5.0
9728,45* Elbow,Fitting,6,2025-06-18,0.8,4.8
2004,PrimerQT,Accessory,1,2025-02-26,6.0,6.0
6587,Tee SxSxFPT3/4r,Fitting,2,2025-04-04,1.75,3.5
6873,Male Adapter1/2,Fitting,6,2025-06-26,1.0,6.0
3310,45* Elbow,Fitting,3,2025-10-12,0.8,2.4
7432,45* Elbow,Fitting,1,2025-05-24,0.8,0.8
1342,Female Adapter1/2,Fitting,1,2025-04-19,1.0,1.0
2410,45* Elbow,Fitting,8,2025-06-02,0.8,6.4
7290,90* Elbow,Fitting,2,2025-05-24,0.85,1.7
8940,22.5* Elbow,Fitting,1,2025-08-06,0.8,0.8
2026,Tee SxSxFPT1/2,Fitting,9,2025-06-20,1.5,13.5
7237,Male Adapter1,Fitting,2,2025-06-03,1.5,3.0
7434,ThreadSealTape,Accessory,1,2025-03-20,2.5,2.5
6134,Tee SxSxFPT1/2,Fitting,2,2025-07-28,1.5,3.0
6703,Male Adapter1/2,Fitting,6,2025-02-01,1.0,6.0
4489,PrimerQT,Accessory,1,2025-11-18,6.0,6.0
5009,Coupler,Fitting,7,2025-10-24,0.75,5.25
5999,90* Elbow,Fitting,3,2025-04-21,0.85,2.55
8493,AdjustableWrench,Accessory,-2,2025-03-14,15.0,-30.0
1791,GlueQT,Accessory,3,2025-07-09,5.0,15.0
3730,Female Adapter3/4,Fitting,3,2025-06-18,1.25,3.75
7224,Tee SxSxS,Fitting,7,2025-04-07,1.25,8.75
8039,Male Adapter1,Fitting,5,2025-06-21,1.5,7.5
6336,ThreadSealTape,Accessory,1,2025-11-14,2.5,2.5
8133,45* Elbow,Fitting,1,2025-07-08,0.8,0.8
2639,Male Adapter1/2,Fitting,7,2025-04-22,1.0,7.0
5026,Coupler,Fitting,1,2025-05-11,0.75,0.75
8344,Tee SxSxFPT3/4,Fitting,1,2025-02-23,1.75,1.75
6970,Female Adapter3/4,Fitting,3,2025-10-09,1.25,3.75
5187,PrimerQT,Accessory,1,2025-10-17,6.0,6.0
7395,Coupler,Fitting,5,2025-01-03,0.75,3.75
8705,ThreadSealTape,Accessory,1,2025-09-15,2.5,2.5
1909,Male Adapter3/4,Fitting,3,2025-01-21,1.25,3.75
6184,45* Elbow,Fitting,1,2025-06-06,0.8,0.8
6775,Female Adapter3/4,Fitting,5,2025-03-16,1.25,6.25
5106,ThreadSealTape,Accessory,1,2025-06-09,2.5,2.5
9639,22.5* Elbowr,Fitting,2,2025-08-15,0.8,1.6
7832,22.5* Elbow,Fitting,5,2025-04-18,0.8,4.0
9820,Male Adapter1/2,Fitting,1,2025-05-01,1.0,1.0
4439,Female Adapter3/4,Fitting,4,2025-05-19,1.25,5.0
8422,22.5* Elbow,Fitting,-4,2025-06-14,0.8,-3.2
9868,90* Elbow,Fitting,4,2025-06-16,0.85,3.4
3919,Male Adapter1,Fitting,3,2025-05-18,1.5,4.5
5427,Male Adapter1,Fitting,6,2025-11-20,1.5,9.0
3449,GlueQT,Accessory,1,2025-04-21,5.0,5.0
9362,Tee SxSxS,Fitting,6,2025-08-05,1.25,7.5
5303,GlueQT,Accessory,1,2025-02-05,5.0,5.0
6633,Male Adapter3/4,Fitting,3,2025-03-18,1.25,3.75
2073,Male Adapter1,Fitting,1,2025-09-26,1.5,1.5
1574,PrimerQT,Accessory,2,2025-08-19,6.0,12.0
1389,Female Adapter3/4,Fitting,5,2025-09-27,1.25,6.25
5688,PrimerQT,Accessory,1,2025-06-26,6.0,6.0
1717,45* Elbow,Fitting,4,2025-06-07,0.8,3.2
9608,Female Adapter1/2,Fitting,4,2025-04-08,1.0,4.0
8943,Tee SxSxFPT1/2,Fitting,3,2025-03-17,1.5,4.5
3505,PrimerQT,Accessory,1,2025-03-10,6.0,6.0
6397,Tee SxSxFPT1/2,Fitting,6,2025-01-15,1.5,9.0
5513,Male Adapter3/4r,Fitting,1,2025-08-01,1.25,1.25
8723,90* Elbow,Fitting,4,2025-05-23,0.85,3.4
8843,Coupler,Fitting,1,2025-06-04,0.75,0.75
6215,Female Adapter1/2,Fitting,10,2025-04-03,1.0,10.0
6209,22.5* Elbow,Fitting,3,2025-01-06,0.8,2.4
9958,GlueQT,Accessory,2,2025-11-17,5.0,10.0
7430,AdjustableWrench,Accessory,3,2025-03-24,15.0,45.0
9578,Tee SxSxS,Fitting,5,2025-10-03,1.25,6.25
1034,Male Adapter3/4,Fitting,5,2025-03-09,1.25,6.25
2187,PrimerQT,Accessory,1,2025-03-22,6.0,6.0
3187,90* Elbow,Fitting,1,2025-07-07,0.85,0.85
5703,Female Adapter3/4,Fitting,3,2025-05-26,1.25,3.75
5088,Tee SxSxS,Fitting,1,2025-08-06,1.25,1.25
1040,ThreadSealTape,Accessory,1,2025-06-27,2.5,2.5
3471,22.5* Elbow,Fitting,9,2025-04-25,0.8,7.2
6925,Tee SxSxFPT1/2,Fitting,7,2025-07-04,1.5,10.5
2872,45* Elbow,Fitting,7,2025-12-24,0.8,5.6
6490,Female Adapter1/2,Fitting,3,2025-07-27,1.0,3.0
5617,GlueQT,Accessory,1,2025-10-06,5.0,5.0
8191,45* Elbow,Fitting,1,2025-10-05,0.8,0.8
9943,Female Adapter1r,Fitting,10,2025-09-01,1.5,15.0
8379,PrimerQT,Accessory,2,2025-01-27,6.0,12.0
1844,45* Elbow,Fitting,3,2025-07-13,0.8,2.4
5528,Male Adapter1/2,Fitting,6,2025-08-15,1.0,6.0
1469,Male Adapter1,Fitting,5,2025-05-03,1.5,7.5
3616,AdjustableWrench,Accessory,1,2025-06-28,15.0,15.0
4457,Male Adapter1,Fitting,5,2025-06-13,1.5,7.5
2783,GlueQT,Accessory,2,2025-06-19,5.0,10.0
3440,Female Adapter3/4,Fitting,2,2025-01-18,1.25,2.5
5273,Tee SxSxFPT1/2r,Fitting,2,2025-10-21,1.5,3.0
9987,90* Elbow,Fitting,7,2025-03-04,0.85,5.95
5932,Tee SxSxFPT3/4,Fitting,3,2025-06-23,1.75,5.25
3139,PrimerQT,Accessory,1,2025-03-28,6.0,6.0
8037,Tee SxSxFPT1/2,Fitting,3,2025-03-18,1.5,4.5
3971,Male Adapter1/2,Fitting,9,2025-01-18,1.0,9.0
8861,Tee SxSxFPT1/2,Fitting,2,2025-07-04,1.5,3.0
4119,PrimerQT,Accessory,1,2025-06-25,6.0,6.0
1549,45* Elbow,Fitting,3,2025-06-06,0.8,2.4
9743,Coupler,Fitting,1,2025-07-25,0.75,0.75
8277,GlueQT,Accessory,3,2025-05-20,5.0,15.0
4229,Male Adapter1,Fitting,3,2025-01-22,1.5,4.5
3238,90* Elbow,Fitting,-10,2025-07-21,0.85,-8.5
2111,Tee SxSxFPT1/2,Fitting,1,2025-08-17,1.5,1.5
4236,Tee SxSxFPT3/4,Fitting,8,2025-02-13,1.75,14.0
2594,ThreadSealTape,Accessory,1,2025-01-04,2.5,2.5
7790,Male Adapter1,Fitting,3,2025-08-11,1.5,4.5
9911,Female Adapter1/2,Fitting,3,2025-06-14,1.0,3.0
9913,Male Adapter1/2,Fitting,3,2025-09-14,1.0,3.0
2452,90* Elbow,Fitting,6,2025-05-13,0.85,5.1
7902,AdjustableWrench,Accessory,1,2025-05-23,15.0,15.0
3929,Male Adapter1/2,Fitting,3,2025-10-09,1.0,3.0
9975,Female Adapter1,Fitting,4,2025-04-22,1.5,6.0
9952,Coupler,Fitting,1,2025-07-05,0.75,0.75
9671,Male Adapter1,Fitting,6,2025-07-16,1.5,9.0
6746,Male Adapter1/2,Fitting,2,2025-07-11,1.0,2.0
5337,Tee SxSxS,Fitting,2,2025-07-16,1.25,2.5
4282,Tee SxSxFPT1/2,Fitting,3,2025-08-03,1.5,4.5
9220,Female Adapter1/2,Fitting,1,2025-11-20,1.0,1.0
3925,Male Adapter1/2,Fitting,5,2025-10-22,1.0,5.0
5460,Male Adapter3/4,Fitting,3,2025-08-05,1.25,3.75
3800,GlueQT,Accessory,2,2025-05-22,5.0,10.0
6440,22.5* Elbow,Fitting,9,2025-06-14,0.8,7.2
5829,Coupler,Fitting,1,2025-03-20,0.75,0.75
4860,Female Adapter1,Fitting,1,2025-06-01,1.5,1.5
5024,Female Adapter1/2,Fitting,1,2025-10-25,1.0,1.0
4981,22.5* Elbow,Fitting,2,2025-06-25,0.8,1.6
1225,Female Adapter1/2,Fitting,1,2025-06-26,1.0,1.0
8426,Male Adapter1/2,Fitting,3,2025-08-12,1.0,3.0
3426,Tee SxSxFPT1/2,Fitting,9,2025-04-06,1.5,13.5
3342,Tee SxSxS,Fitting,1,2025-01-16,1.25,1.25
3602,Coupler,Fitting,3,2025-11-26,0.75,2.25
4885,Male Adapter3/4,Fitting,3,2025-09-13,1.25,3.75
6872,Tee SxSxFPT1/2,Fitting,9,2025-07-05,1.5,13.5
3834,Female Adapter1/2,Fitting,4,2025-03-04,1.0,4.0
5760,Coupler,Fitting,4,2025-05-20,0.75,3.0
4474,Coupler,Fitting,3,2025-11-14,0.75,2.25
3697,Coupler,Fitting,8,2025-05-14,0.75,6.0
7827,Tee SxSxFPT3/4,Fitting,3,2025-03-02,1.75,5.25
4047,ThreadSealTape,Accessory,2,2025-07-14,2.5,5.0
4477,Female Adapter1/2,Fitting,1,2025-01-19,1.0,1.0
6287,22.5* Elbow,Fitting,2,2025-04-01,0.8,1.6
3772,AdjustableWrench,Accessory,1,2025-02-28,15.0,15.0
5480,Male Adapter3/4,Fitting,10,2025-06-16,1.25,12.5
2469,Female Adapter1/2,Fitting,3,2025-07-22,1.0,3.0
5212,ThreadSealTape,Accessory,1,2025-03-02,2.5,2.5
4013,Coupler,Fitting,8,2025-07-27,0.75,6.0
9710,90* Elbow,Fitting,4,2025-07-05,0.85,3.4
9993,Male Adapter1/2,Fitting,9,2025-03-26,1.0,9.0
9029,22.5* Elbow,Fitting,10,2025-02-16,0.8,8.0
9525,Tee SxSxS,Fitting,4,2025-07-22,1.25,5.0
5311,Tee SxSxS,Fitting,9,2025-01-27,1.25,11.25
4085,PrimerQT,Accessory,2,2025-06-02,6.0,12.0
4205,Male Adapter1,Fitting,-9,2025-01-12,1.5,-13.5
1449,ThreadSealTape,Accessory,1,2025-06-22,2.5,2.5
6166,45* Elbow,Fitting,1,2025-08-06,0.8,0.8
3533,Tee SxSxFPT3/4,Fitting,1,2025-06-14,1.75,1.75
2842,AdjustableWrench,Accessory,3,2025-05-10,15.0,45.0
5248,22.5* Elbow,Fitting,1,2025-07-01,0.8,0.8
8845,Male Adapter1/2,Fitting,2,2025-06-10,1.0,2.0
2529,90* Elbow,Fitting,6,2025-03-28,0.85,5.1
8927,Female Adapter1/2,Fitting,4,2025-03-28,1.0,4.0
3498,Male Adapter1,Fitting,8,2025-08-02,1.5,12.0
4590,Tee SxSxS,Fitting,5,2025-08-17,1.25,6.25
6893,ThreadSealTape,Accessory,2,2025-03-15,2.5,5.0
5383,ThreadSealTape,Accessory,1,2025-09-08,2.5,2.5
4053,Tee SxSxS,Fitting,10,2025-04-08,1.25,12.5
3307,Tee SxSxS,Fitting,2,2025-03-02,1.25,2.5
3197,Male Adapter1,Fitting,3,2025-09-17,1.5,4.5
3106,AdjustableWrench,Accessory,1,2025-04-24,15.0,15.0
4223,Male Adapter1,Fitting,4,2025-06-15,1.5,6.0
5827,Male Adapter1,Fitting,5,2025-01-08,1.5,7.5
2178,Male Adapter1,Fitting,1,2025-11-08,1.5,1.5
4064,Tee SxSxS,Fitting,3,2025-01-22,1.25,3.75
4322,Tee SxSxFPT3/4,Fitting,4,2025-01-22,1.75,7.0
3045,AdjustableWrench,Accessory,2,2025-11-13,15.0,30.0
6754,Coupler,Fitting,6,2025-01-11,0.75,4.5
8323,Tee SxSxFPT3/4,Fitting,4,2025-05-13,1.75,7.0
4057,Female Adapter3/4,Fitting,10,2025-06-27,1.25,12.5
3292,Male Adapter1,Fitting,6,2025-01-11,1.5,9.0
3004,Male Adapter1,Fitting,7,2025-08-20,1.5,10.5
2968,Female Adapter1,Fitting,3,2025-06-21,1.5,4.5
6039,GlueQT,Accessory,1,2025-02-27,5.0,5.0
5354,90* Elbow,Fitting,6,2025-04-27,0.85,5.1
7421,22.5* Elbow,Fitting,4,2025-06-23,0.8,3.2
6358,Male Adapter1/2,Fitting,7,2025-01-11,1.0,7.0
9682,Male Adapter1/2,Fitting,4,2025-03-09,1.0,4.0
4688,AdjustableWrench,Accessory,1,2025-08-04,15.0,15.0
4195,Male Adapter1,Fitting,5,2025-05-24,1.5,7.5
8457,Male Adapter1,Fitting,7,2025-08-05,1.5,10.5
4550,90* Elbow,Fitting,9,2025-04-18,0.85,7.65
5854,Tee SxSxFPT1/2,Fitting,10,2025-01-04,1.5,15.0
5569,90* Elbow,Fitting,9,2025-05-02,0.85,7.65
1865,GlueQT,Accessory,1,2025-05-27,5.0,5.0
1017,GlueQT,Accessory,1,2025-08-16,5.0,5.0
3856,Tee SxSxS,Fitting,5,2025-11-11,1.25,6.25
4735,GlueQT,Accessory,1,2025-09-02,5.0,5.0
1483,22.5* Elbow,Fitting,6,2025-06-24,0.8,4.8
1020,GlueQT,Accessory,1,2025-06-21,5.0,5.0
3341,90* Elbow,Fitting,1,2025-08-25,0.85,0.85
1168,Tee SxSxFPT3/4,Fitting,3,2025-09-03,1.75,5.25
8070,90* Elbow,Fitting,3,2025-07-21,0.85,2.55
2876,Male Adapter1,Fitting,6,2025-01-06,1.5,9.0
4626,Female Adapter1,Fitting,6,2025-05-15,1.5,9.0
1948,AdjustableWrench,Accessory,1,2025-12-22,15.0,15.0
9838,Female Adapter1/2,Fitting,-1,2025-07-17,1.0,-1.0
4133,Tee SxSxFPT3/4r,Fitting,4,2025-02-13,1.75,7.0
6661,Male Adapter3/4,Fitting,6,2025-11-13,1.25,7.5
3868,90* Elbow,Fitting,2,2025-11-10,0.85,1.7
9517,ThreadSealTape,Accessory,1,2025-01-28,2.5,2.5
6701,Tee SxSxS,Fitting,3,2025-07-20,1.25,3.75
9826,Coupler,Fitting,3,2025-08-08,0.75,2.25
1169,22.5* Elbow,Fitting,6,2025-08-14,0.8,4.8
5934,Tee SxSxFPT3/4,Fitting,1,2025-07-04,1.75,1.75
1721,ThreadSealTape,Accessory,2,2025-07-25,2.5,5.0
6004,ThreadSealTape,Accessory,2,2025-11-15,2.5,5.0
3641,Tee SxSxFPT1/2,Fitting,3,2025-03-09,1.5,4.5
7452,Female Adapter3/4,Fitting,2,2025-09-12,1.25,2.5
6947,AdjustableWrench,Accessory,3,2025-02-09,15.0,45.0
1397,Male Adapter1/2,Fitting,7,2025-06-22,1.0,7.0
6201,Female Adapter1/2,Fitting,3,2025-06-28,1.0,3.0
7454,Female Adapter3/4,Fitting,5,2025-05-13,1.25,6.25
6262,ThreadSealTape,Accessory,1,2025-10-02,2.5,2.5
4714,ThreadSealTape,Accessory,1,2025-01-12,2.5,2.5
1527,PrimerQT,Accessory,1,2025-03-02,6.0,6.0
8147,Tee SxSxFPT1/2,Fitting,10,2025-04-21,1.5,15.0
9387,Coupler,Fitting,5,2025-09-17,0.75,3.75
5066,Female Adapter1,Fitting,9,2025-06-10,1.5,13.5
2310,Tee SxSxS,Fitting,2,2025-10-09,1.25,2.5
3878,Female Adapter3/4,Fitting,5,2025-06-21,1.25,6.25
7547,ThreadSealTape,Accessory,1,2025-10-24,2.5,2.5
9807,Female Adapter1/2,Fitting,4,2025-07-02,1.0,4.0
2278,Female Adapter3/4,Fitting,7,2025-09-05,1.25,8.75
9184,Female Adapter3/4,Fitting,1,2025-09-15,1.25,1.25
5515,PrimerQT,Accessory,3,2025-06-10,6.0,18.0
1147,22.5* Elbow,Fitting,5,2025-04-13,0.8,4.0
9380,PrimerQT,Accessory,1,2025-09-24,6.0,6.0
2082,Tee SxSxFPT1/2,Fitting,3,2025-06-24,1.5,4.5
2733,Male Adapter3/4,Fitting,3,2025-04-06,1.25,3.75
8699,Coupler,Fitting,3,2025-02-11,0.75,2.25
2815,Female Adapter1/2,Fitting,1,2025-02-25,1.0,1.0
8133,Female Adapter1/2,Fitting,3,2025-07-01,1.0,3.0
1295,Tee SxSxFPT3/4,Fitting,5,2025-08-14,1.75,8.75
4834,45* Elbow,Fitting,1,2025-08-07,0.8,0.8
5939,Female Adapter3/4,Fitting,6,2025-07-05,1.25,7.5
1171,GlueQT,Accessory,1,2025-10-20,5.0,5.0
7926,Tee SxSxFPT3/4,Fitting,4,2025-06-12,1.75,7.0
9124,Female Adapter1/2,Fitting,1,2025-07-26,1.0,1.0
3338,ThreadSealTaper,Accessory,-3,2025-11-23,2.5,-7.5
5954,AdjustableWrench,Accessory,2,2025-12-28,15.0,30.0
4101,Tee SxSxS,Fitting,7,2025-08-07,1.25,8.75
5485,Tee SxSxS,Fitting,2,2025-06-24,1.25,2.5
4827,GlueQT,Accessory,3,2025-09-27,5.0,15.0
6223,Male Adapter1,Fitting,4,2025-08-04,1.5,6.0
9670,PrimerQT,Accessory,3,2025-09-08,6.0,18.0
8531,Tee SxSxFPT3/4,Fitting,1,2025-02-24,1.75,1.75
2234,AdjustableWrench,Accessory,1,2025-04-05,15.0,15.0
3527,45* Elbow,Fitting,2,2025-05-19,0.8,1.6
6595,GlueQT,Accessory,2,2025-03-28,5.0,10.0
7096,Male Adapter3/4,Fitting,7,2025-04-20,1.25,8.75
6548,PrimerQT,Accessory,1,2025-02-07,6.0,6.0
7882,90* Elbow,Fitting,1,2025-01-06,0.85,0.85
4991,Female Adapter3/4,Fitting,9,2025-04-03,1.25,11.25
2448,Female Adapter1/2,Fitting,6,2025-07-23,1.0,6.0
7134,90* Elbow,Fitting,4,2025-03-04,0.85,3.4
4294,Tee SxSxFPT1/2,Fitting,1,2025-06-14,1.5,1.5
9001,AdjustableWrench,Accessory,3,2025-04-18,15.0,45.0
6967,Female Adapter3/4,Fitting,6,2025-04-14,1.25,7.5
3934,Female Adapter1/2,Fitting,3,2025-08-25,1.0,3.0
8740,Coupler,Fitting,2,2025-04-25,0.75,1.5
2306,Male Adapter3/4,Fitting,4,2025-03-02,1.25,5.0
6012,Male Adapter1,Fitting,3,2025-08-26,1.5,4.5
7837,Male Adapter1/2,Fitting,4,2025-01-18,1.0,4.0
4695,Male Adapter3/4,Fitting,7,2025-07-01,1.25,8.75
2363,Female Adapter1,Fitting,2,2025-08-03,1.5,3.0
3833,Female Adapter1/2,Fitting,1,2025-06-09,1.0,1.0
2591,AdjustableWrench,Accessory,2,2025-09-17,15.0,30.0
7036,AdjustableWrench,Accessory,2,2025-10-07,15.0,30.0
4029,PrimerQT,Accessory,1,2025-04-12,6.0,6.0
2346,Coupler,Fitting,7,2025-03-16,0.75,5.25
4050,Female Adapter3/4,Fitting,3,2025-03-15,1.25,3.75
6868,90* Elbow,Fitting,3,2025-08-28,0.85,2.55
7794,ThreadSealTape,Accessory,1,2025-07-25,2.5,2.5
2232,Female Adapter3/4,Fitting,1,2025-05-22,1.25,1.25
5648,Male Adapter1/2,Fitting,2,2025-11-01,1.0,2.0
9815,90* Elbow,Fitting,2,2025-03-02,0.85,1.7
